Code,Name,Officialname,Registration_number,Keph level,Facility type,Facility_type_category,Owner,Owner type,Regulatory body,Beds,Cots,Beds and Cots,County,Constituency,Sub county,Ward,Operation status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Approved,Public visible,Closed,Is_registered,Has_code
14094.0,Siriba Dispensary,Siriba Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kisumu,Kisumu West,Kisumu West,North West Kisumu,Operational,False,False,False,False,True,True,False,False,True
14100.0,Sotik Highlands Dispensary,Sotik Highlands Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Company,Private Practice,Kenya MPDB,5,0,5,nyamira,Borabu,Borabu,Mekenene,Operational,False,False,False,False,True,True,False,False,True
14102.0,St Barnabas Dispensary,St Barnabas Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,8,0,8,migori,Suna West,Suna West,Ragana-oruba,Operational,False,False,False,False,True,True,False,False,True
14109.0,St John's Karabach Dispensary,St John's Karabach Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,2,0,2,kisii,Kitutu Chache South,Kitutu Chache South,Bogusero,Operational,False,False,False,False,True,True,False,False,True
14157.0,Ulanda Dispensary,Ulanda Dispensary,,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,30,0,30,migori,Awendo,Awendo,South Sakwa,Operational,False,False,False,False,True,True,False,False,True
14123.0,St Paul Dispensary,St Paul Dispensary,,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,12,0,12,siaya,Ugunja,Ugunja,Ugunja,Operational,True,True,True,True,True,True,False,False,True
14133.0,Sumba Community Dispensary,Sumba Community Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,siaya,Alego Usonga,Alego Usonga,Usonga,Operational,False,False,False,False,True,True,False,False,True
14136.0,Suna Ragana Dispensary,Suna Ragana Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,migori,Suna West,Suna West,Ragana-oruba,Operational,False,False,False,False,True,True,False,False,True
14135.0,Suna Rabuor Dispensary,Suna Rabuor Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,migori,Suna East,Suna East,Kwa,Operational,False,False,False,False,True,True,False,False,True
14140.0,Takawiri Dispensary,Takawiri Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,homa bay,Mbita,Mbita,Mfangano Island,Operational,False,False,False,False,True,True,False,False,True
14144.0,Taranganya Dispensary,Taranganya Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,migori,Kuria West,Kuria West,Bukira East,Operational,False,False,False,False,True,True,False,False,True
14147.0,Tingare Dispensary,Tingare Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,siaya,Ugunja,Ugunja,Sigomere,Operational,False,False,False,False,True,True,False,False,True
14158.0,Ulungo Dispensary,Ulungo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,siaya,Bondo,Bondo,Yimbo East,Operational,False,False,False,False,True,True,False,False,True
14159.0,Urenga Health Centre,Urenga Health centre,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,siaya,Ugenya,Ugenya,East Ugenya,Operational,False,False,False,False,True,True,False,False,True
14160.0,Uriri Dispensary,Uriri Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,siaya,Gem,Gem,West Gem,Operational,False,False,False,False,True,True,False,False,True
14163.0,Usenge Dispensary,Usenge Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,siaya,Bondo,Bondo,West Yimbo,Operational,False,False,False,False,True,True,False,False,True
14170.0,Wath Onger Dispensary,Wath Onger Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,2,0,2,migori,Nyatike,Nyatike,Macalder/Kanyarwanda,Operational,False,False,False,False,True,True,False,False,True
14171.0,Waware Dispensary,Waware Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,1,0,1,homa bay,Mbita,Mbita,Rusinga Island,Operational,False,False,False,False,True,True,False,False,True
14172.0,Wiga Dispensary,Wiga Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,homa bay,Homa Bay Town,Homa Bay Town,Homa Bay Central,Operational,False,False,False,False,True,True,False,False,True
14173.0,Winjo Dispensary,Winjo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,migori,Nyatike,Nyatike,Muhuru,Operational,False,False,False,False,True,True,False,False,True
14174.0,Wire Dispensary,Wire Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,homa bay,Kasipul,Rachuonyo South,West Kamagak,Operational,False,False,False,False,True,True,False,False,True
14176.0,Yokia Dispensary,Yokia Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,homa bay,Mbita,Mbita,Mfangano Island,Operational,False,False,False,False,True,True,False,False,True
14185.0,Adurkoit Dispensary,Adurkoit Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,west pokot,Kapenguria,West Pokot,Riwo,Operational,False,False,False,False,True,True,False,False,True
14197.0,Arjijo Dispensary,Arjijo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,1,5,laikipia,Laikipia North,Laikipia North,Mugogodo East,Operational,True,False,True,False,True,True,False,False,True
14198.0,Amakuriat Dispensary,Amakuriat Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,west pokot,Kacheliba,Pokot North,Alale,Operational,False,False,False,False,True,True,False,False,True
14209.0,Aposta Dispensary,Aposta Dispensary,,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,turkana,Turkana West,Turkana West,Songot,Operational,False,False,False,False,True,True,False,False,True
14213.0,Arimi Dispensary,Arimi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nakuru,Molo,Molo,Elburgon,Operational,False,False,False,False,True,True,False,False,True
14214.0,Arpollo Dispensary,Arpollo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,west pokot,Sigor,Pokot Central,Lomut,Operational,False,False,False,False,True,True,False,False,True
14459.0,Ngilai Dispensary,Ngilai Dispensary,,Level 2,Dispensary,DISPENSARY,Non-Governmental Organizations,Non-Governmental Organizations,Kenya MPDB,0,0,0,samburu,Samburu East,Samburu East,Wamba North,Operational,False,False,True,False,True,True,False,False,True
14211.0,Arama Dispensary,Arama dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,baringo,Eldama Ravine,Koibatek,Lembus Kwen,Operational,False,False,False,False,True,True,False,False,True
14218.0,Assumption Sisters Dispensary,Assumption Sisters Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,elgeyo marakwet,Keiyo North,Keiyo North,Kapchemutwa,Operational,False,False,False,False,True,True,False,False,True
14226.0,Banita Dispensary,Banita Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nakuru,Rongai,Rongai,Soin,Operational,False,False,True,False,True,True,False,False,True
14227.0,Baragoi Catholic Dispensary,Baragoi Catholic Dispensary,,Level 2,Dispensary,DISPENSARY,Kenya Episcopal Conference-Catholic Secretariat,Faith Based Organization,Kenya MPDB,1,0,1,samburu,Samburu North,Samburu North,El-barta,Operational,False,False,False,False,True,True,False,False,True
14200.0,Amboseli Dispensary,Amboseli Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,kajiado,Kajiado South,Loitokitok,Entonet/Lenkism,Operational,True,False,True,False,True,True,False,False,True
14235.0,Barpello Dispensary,Barpello Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,8,0,8,baringo,Tiaty,East Pokot,Ribkwo,Operational,False,False,False,False,True,True,False,False,True
14239.0,Barsombe Dispensary,Barsombe Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Soy,Soy,Segeroi/Barsombe,Operational,False,False,False,False,True,True,False,False,True
14237.0,Barsaloi GK Dispensary,Barsaloi GK Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,samburu,Samburu North,Samburu North,Angata Nayokie,Operational,False,False,False,False,True,True,False,False,True
14246.0,Bekibon Dispensary,Bekibon Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,baringo,Baringo South,Marigat,Marigat,Operational,False,False,False,False,True,True,False,False,True
14251.0,Bethsaida (AIC) Dispensary  Nakuru,Bethsaida (AIC) Dispensary (Nakuru),,Level 2,Dispensary,DISPENSARY,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0,0,0,nakuru,Nakuru Town West,Nakuru West,Shaabab,Operational,False,False,True,False,True,True,False,False,True
14234.0,Barotion (AIC) Dispensary,Barotion (AIC) Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,kericho,Kipkelion East,Kipkelion East,Londiani,Operational,False,False,False,False,True,True,False,False,True
14257.0,Biribiriet Dispensary,Biribiriet Dispensary,GK-010757,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Chesumei,Chesumei,Lelmoko/Ngechek,Operational,False,False,False,False,True,True,False,True,True
14222.0,Bagaria Dispensary,Bagaria Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nakuru,Njoro,Njoro,Lare,Operational,False,False,False,False,True,True,False,False,True
14263.0,Bondeni Dispensary (Nakuru Central),Bondeni Dispensary (Nakuru Central),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nakuru,Nakuru Town East,Nakuru East,Biashara,Operational,False,False,False,False,True,True,False,False,True
14269.0,Borrowonin Dispensary,Borrowonin Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,baringo,Baringo Central,Baringo Central,Kapropita,Operational,False,False,False,False,True,True,False,False,True
14272.0,Bungwet Dispensary,Bungwet Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,elgeyo marakwet,Marakwet West,Marakwet West,Moiben/Kuserwo,Operational,False,False,False,False,True,True,False,False,True
14283.0,Cengalo Dispensary,Cengalo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Kesses,Kesses,Tarakwa,Operational,False,False,False,False,True,True,False,False,True
14285.0,Chamalal Dispensary,Chemalal Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,3,0,3,bomet,Konoin,Konoin,Kimulot,Operational,False,False,False,False,True,True,False,False,True
14284.0,Chagaiya Dispensary,Chagaiya Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Kesses,Kesses,Tarakwa,Operational,False,False,False,False,True,True,False,False,True
14286.0,Changach Barak Dispensary,Changach Barak Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,8,0,8,elgeyo marakwet,Keiyo South,Keiyo South,Soy North,Operational,False,False,False,False,True,True,False,False,True
14288.0,Chebaiwa Dispensary,Chebaiwa Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,uasin gishu,Kesses,Kesses,Tarakwa,Operational,False,False,False,False,True,True,False,False,True
14287.0,Changoi Dispensary,Changoi Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Company,Private Practice,Kenya MPDB,6,3,9,bomet,Konoin,Konoin,Chepchabas,Operational,True,False,True,False,True,True,False,False,True
14291.0,Chebaraa Dispensary,Chebaraa Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,6,0,6,nakuru,Kuresoi South,Kuresoi South,Keringet,Operational,False,False,True,False,True,True,False,False,True
14293.0,Chebewor Dispensary,Chebewor Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,kericho,Kipkelion East,Kipkelion East,Kedowa/Kimugul,Operational,False,False,False,False,True,True,False,False,True
14292.0,Cheberen Dispensary,Cheberen Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,baringo,Mogotio,Mogotio,Emining,Operational,False,False,False,False,True,True,False,False,True
14296.0,Chebirbei Dspensary,Chebirbei Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kericho,Belgut,Belgut,Kabianga,Operational,False,False,False,False,True,True,False,False,True
14295.0,Chebilat Dispensary,Chebilat Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,bomet,Sotik,Sotik,Rongena/Manaret,Operational,False,False,False,False,True,True,False,False,True
14298.0,Chebitet Dispensary,Chebitet Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Company,Private Practice,Kenya MPDB,1,0,1,bomet,Konoin,Konoin,Chepchabas,Operational,False,False,False,False,True,True,False,False,True
14297.0,Chebirbelek Dispensary,Chebirbelek Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,bomet,Sotik,Sotik,Kapletundo,Operational,False,False,False,False,True,True,False,False,True
14290.0,Chebango Dispensary,Chebango Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,bomet,Sotik,Sotik,Kipsonoi,Operational,False,False,False,False,True,True,False,False,True
14303.0,Chebulbai Dispensary,Chebulbai Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,elgeyo marakwet,Marakwet West,Marakwet West,Moiben/Kuserwo,Operational,False,False,False,False,True,True,False,False,True
14302.0,Cheboyo Dispensary,Cheboyo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,bomet,Chepalungu,Chepalungu,Chebunyo,Operational,False,False,False,False,True,True,False,False,True
14270.0,Bossei Dispensary,Bossei Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,baringo,Baringo North,Baringo North,Kabartonjo,Operational,False,False,False,False,True,True,False,False,True
14305.0,Chechan Dispensary,Chechan Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,elgeyo marakwet,Marakwet East,Marakwet East,Endo,Operational,False,False,False,False,True,True,False,False,True
14307.0,Cheindoi Dispensary,Cheindoi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Emgwen,Emgwen,Kapsabet,Operational,False,False,False,False,True,True,False,False,True
14313.0,Chemartin Tea Dispensary,Chemartin Tea Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,0,nandi,Nandi Hills,Nandi Hills,Chepkunyuk,Operational,True,False,True,False,True,True,False,False,True
14314.0,Chemase Dispensary,Chemase Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,kericho,Belgut,Belgut,Chaik,Operational,False,False,False,False,True,True,False,False,True
14312.0,Chemaner Dispensary (Kuresoi),Chemaner Dispensary (Kuresoi),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,4,8,nakuru,Kuresoi South,Kuresoi South,Tinet,Operational,False,False,False,False,True,True,False,False,True
14318.0,Chemelil Dispensary,Chemelil Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Tinderet,Tinderet,Chemelil/Chemase,Operational,False,False,False,False,True,True,False,False,True
14320.0,Chemoiben Dispensary,Chemoiben Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kericho,Bureti,Bureti,Kapkatet,Operational,False,False,False,False,True,True,False,False,True
14324.0,Chemundu Dispensary (Nandi Central),Chemundu Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Chesumei,Chesumei,Chemundu/Kapng'etunyi,Operational,True,False,False,False,True,True,False,False,True
14325.0,Chemursoi Dispensary,Chemursoi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Tinderet,Tinderet,Chemelil/Chemase,Operational,False,False,False,False,True,True,False,False,True
14322.0,Chemomi Tea Dispensary,Chemomi Tea Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,0,nandi,Nandi Hills,Nandi Hills,Nandi Hills,Operational,True,False,True,False,True,True,False,False,True
14326.0,Chemuswo Dispensary,Chemuswo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Chesumei,Chesumei,Kaptel/Kamoiywo,Operational,False,False,False,False,True,True,False,False,True
14310.0,Chemamul Dispensary,Chemamul Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Institution Academic,Private Practice,Kenya MPDB,0,0,0,bomet,Konoin,Konoin,Chepchabas,Operational,False,False,False,False,True,True,False,False,True
14308.0,Chelelach Dispensary,Chelelach Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,bomet,Chepalungu,Chepalungu,Siongiroi,Operational,False,False,False,False,True,True,False,False,True
14328.0,Chepakundi Dispensary,Chepakundi Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nakuru,Kuresoi South,Kuresoi South,Amalo,Operational,False,False,False,False,True,True,False,False,True
14329.0,Chepareria (SDA) Dispensary,Chepareria (SDA) Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,8,0,8,west pokot,Pokot South,Pokot South,Chepareria,Operational,False,False,False,False,True,True,False,False,True
14332.0,Chepchoina Dispensary,Chepchoina Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,trans nzoia,Endebess,Endebess,Chepchoina,Operational,False,False,False,False,True,True,False,False,True
14337.0,Chepkemel Dispensary,Chepkemel Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Turbo,Turbo,Ngenyilel,Operational,False,False,False,False,True,True,False,False,True
14342.0,Chepkopegh Dipensary,Chepkopegh Dipensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,west pokot,Pokot South,Pokot South,Chepareria,Operational,False,False,True,False,True,True,False,False,True
14344.0,Chepkoiyo Dispensary,Chepkoiyo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Mosop,Mosop,Kabisaga,Operational,False,False,False,False,True,True,False,False,True
14345.0,Chepkongony Dispensary,Chepkongony Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Aldai,Aldai,Kaptumo/Kaboi,Operational,True,False,True,False,True,True,False,False,True
14341.0,Chepkigen Dispensary,Chepkigen Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Kesses,Kesses,Cheptiret/Kipchamo,Operational,False,False,False,False,True,True,False,False,True
14348.0,Chepkumia Dispensary,Chepkumia Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Emgwen,Emgwen,Chepkumia,Operational,False,False,False,False,True,True,False,False,True
14347.0,Chepkoton Dispensary,Chepkoton Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kericho,Belgut,Belgut,Cheptororiet/Seretut,Operational,False,False,False,False,True,True,False,False,True
14350.0,Chepkunyuk Dispensary (Kipkelion),Chepkunyuk Dispensary (Kipkelion),,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,kericho,Kipkelion West,Kipkelion West,Kunyak,Operational,False,False,False,False,True,True,False,False,True
14351.0,Chepkunyuk Dispensary,Chepkunyuk Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Nandi Hills,Nandi Hills,Chepkunyuk,Operational,False,False,False,False,True,True,False,False,True
14352.0,Cheplambus Dispensary,Cheplambus Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,baringo,Baringo Central,Baringo Central,Tenges,Operational,False,False,False,False,True,True,False,False,True
14340.0,Chepkero Dispensary,Chepkero Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Ainabkoi,Ainabkoi,Kaptagat,Operational,False,False,False,False,True,True,False,False,True
14355.0,Chepngoror Dispensary,Chepngoror Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,25,0,25,uasin gishu,Ainabkoi,Ainabkoi,Ainabkoi/Olare,Operational,False,False,False,False,True,True,False,False,True
14356.0,Chepnyal Dispensary,Chepnyal Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,west pokot,Kapenguria,West Pokot,Sook,Operational,False,False,False,False,True,True,False,False,True
14358.0,Chepsaita Dispensary,Chepsaita Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Turbo,Turbo,Ngenyilel,Operational,False,False,False,False,True,True,False,False,True
14359.0,Chepseon Dispensary,Chepseon Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,kericho,Kipkelion East,Kipkelion East,Chepseon,Operational,False,False,False,False,True,True,False,False,True
14354.0,Cheplaskei Dispensary,Cheplaskei Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Turbo,Turbo,Tapsagoi,Operational,False,False,False,False,True,True,False,False,True
14362.0,Chepsir Dispensary,Chepsir Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,kericho,Kipkelion East,Kipkelion East,Chepseon,Operational,False,False,False,False,True,True,False,False,True
14365.0,Cheptabes Dispensary,Cheptabes Dispensary,,Level 2,Dispensary,DISPENSARY,Private Practice - Private Company,Private Practice,Kenya MPDB,0,0,0,bomet,Konoin,Konoin,Chepchabas,Operational,False,False,False,False,True,True,False,False,True
14364.0,Cheptabach Dispensary,Cheptabach Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Nandi Hills,Nandi Hills,Chepkunyuk,Operational,False,False,False,False,True,True,False,False,True
14367.0,Cheptebo Dispensary,Cheptebo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,elgeyo marakwet,Keiyo South,Keiyo South,Soy North,Operational,False,False,False,False,True,True,False,False,True
14353.0,Cheplanget Dispensary,Cheplanget Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kericho,Bureti,Bureti,Cheplanget,Operational,False,False,False,False,True,True,False,False,True
14371.0,Cheptil Dispensary,Cheptil Dispensary,GK 010787,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,nandi,Mosop,Mosop,Kabisaga,Operational,False,False,False,False,True,True,False,True,True
14372.0,Cheptobot Dispensary,Cheptobot Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,elgeyo marakwet,Marakwet East,Marakwet East,Kapyego,Operational,False,False,False,False,True,True,False,False,True
14370.0,Chepterwo Dispensary,Chepterwo Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,kericho,Bureti,Bureti,Litein,Operational,False,False,False,False,True,True,False,False,True
14376.0,Chepwostuiyet Dispensary,Chepwostuiyet Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,bomet,Chepalungu,Chepalungu,Siongiroi,Operational,False,False,False,False,True,True,False,False,True
14377.0,Cheramei Dispensary,Cheramei Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,uasin gishu,Turbo,Turbo,Kamagut,Operational,False,False,False,False,True,True,False,False,True
14378.0,Cherangan Dispensary,Cherangan Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,west pokot,Kacheliba,Pokot North,Kodich,Operational,False,False,False,False,True,True,False,False,True
14375.0,Cheptuiyet Dispensary,Cheptuiyet Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,4,0,4,kericho,Sigowet/Soin,Sigowet/Soin,Sigowet,Operational,False,False,False,False,True,True,False,False,True
14384.0,Chesoen Dispensary,Chesoen Dispensary,,Level 2,Dispensary,DISPENSARY,Ministry of Health,Ministry of Health,Ministry of Health,0,0,0,bomet,Bomet Central,Bomet Central,Chesoen,Operational,False,False,False,False,True,True,False,False,True
14382.0,Chesinende (Elck) Dispensary,Chesinende (ELCK) Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,kericho,Kipkelion East,Kipkelion East,Chepseon,Operational,False,False,False,False,True,True,False,False,True
14387.0,Chesta Dispensary,Chesta Dispensary,,Level 2,Dispensary,DISPENSARY,Other Faith Based,Faith Based Organization,Kenya MPDB,0,0,0,west pokot,Sigor,Pokot Central,Lomut,Operational,False,False,False,False,True,True,False,False,True
