Status,Facility,Facility_ward,Facility_constituency,Facility_subcounty,Facility_county,Name,Code,year
fully-functional,Rigoma Dispensary,rigoma,kitutu masaba,masaba north,nyamira,Biticha Community Health Unit,602926,2005
fully-functional,Nyagancha Dispensary,gachuba,kitutu masaba,masaba north,nyamira,Rigena Community Health Unit,602927,2005
fully-functional,Ngodhe Dispensary,east kamagambo,rongo,rongo,migori,Katonde Community Health Unit,600338,2011
fully-functional,Mosiro Dispensary (Kajiado West),mosiro,kajiado west,kajiado west,kajiado,Oldoroko Community Health Unit,600911,2011
fully-functional,Chinato Health Centre,nyabasi west,kuria east,kuria east,migori,Nyabikongori Community Health Unit,600146,2011
fully-functional,Pesi Dispensary,shamata,ndaragwa,ndaragwa,nyandarua,Pesi Community Health Unit,601548,2012
semi-functional,Kanjinji Dispensary,murinduko,mwea,kirinyaga south,kirinyaga,Riagicheru Community Health Unit,601524,2008
fully-functional,Riat Dispensary,west kisumu,kisumu west,kisumu west,kisumu,South Kapuonja Community Health Unit,600128,2012
semi-functional,Riat Dispensary,west kisumu,kisumu west,kisumu west,kisumu,North Kapuonja Community Health Unit,600125,2011
fully-functional,Watuka Dispensary,gatarakwa,kieni,kieni west,nyeri,Watuka Community Health Unit,601363,2009
fully-functional,Lutsangani Dispensary,kinango,kinango,kinango,kwale,Lutsangani Community Health Unit,601799,2009
non-functional,Lutsangani Dispensary,kinango,kinango,kinango,kwale,Gandini Community Health Unit,601797,2009
fully-functional,Kibandaongo Dispensary,kinango,kinango,kinango,kwale,Kibandaowho Community Health Unit,601798,2009
non-functional,Taru Dispensary,mackinon road,kinango,kinango,kwale,Taru Community Health Unit,601804,2012
fully-functional,Taru Dispensary,mackinon road,kinango,kinango,kwale,Dupharu Community Health Unit,602787,2012
non-functional,Njukini Dispensary,rombo,kajiado south,loitokitok,kajiado,Njukiini Community Health Unit,602236,2012
fully-functional,Mwanda Dispensary,mwavumbo,kinango,kinango,kwale,Mwanda Community Health Unit,602793,2009
fully-functional,Mwanda Dispensary,mwavumbo,kinango,kinango,kwale,Kalalani Community Health Unit,602791,2009
semi-functional,Esonorua Dispensary,keekonyokie,kajiado west,kajiado west,kajiado,Esonorua Community Health Unit,600907,2011
fully-functional,Machururiati Dispensary,gesima,kitutu masaba,masaba north,nyamira,Karantini Community Health Unit,600160,2009
non-functional,Nyabiosi Health Centre,moticho,south mugirango,south mugirango,kisii,Gikoe Community Health Unit,601369,2011
fully-functional,Maziwa Dispensary,garsen north,garsen,garsen,tana river,Maziwa Community Health Unit,601886,2011
fully-functional,Kibaranyaki Dispensary,abothuguchi west,central imenti,imenti central,meru,Kibaranyaki Community Health Unit,602212,2008
fully-functional,Likia Dispensary,mau narok,njoro,njoro,nakuru,Likia Community Health Unit,601140,2009
fully-functional,Kairo Dispensary,kiru,mathioya,mathioya,muranga,Kairi Community Health Unit,601468,2008
fully-functional,Matsangoni Model Health Centre,matsangoni,kilifi north,kilifi north,kilifi,Vyombo Community Health Unit,601783,2008
fully-functional,Kahawa Dispensary,esise,borabu,borabu,nyamira,Ekerubo Community Health Unit,600028,2012
fully-functional,Elwangale Health Centre,kisa east,khwisero,khwisero,kakamega,Emuruba Community Health Unit,602190,2010
fully-functional,Elwangale Health Centre,kisa east,khwisero,khwisero,kakamega,Munjiti Community Health Unit,602547,2012
fully-functional,Langata Enkima Dispensary,kuku,kajiado south,loitokitok,kajiado,Langata Enkima Community Health Unit,601121,2010
semi-functional,Diani Health Centre,gambato bongwe,msambweni,msambweni,kwale,Scheme Community Health Unit,601865,2009
fully-functional,Kotile Health Centre,masalani,ijara,ijara,garissa,Kotile Community Health Unit,601714,2010
fully-functional,Korisa Dispensary,masalani,ijara,ijara,garissa,Korisa Community Health Unit,602651,2013
fully-functional,Sangole Dispensary,ijara,ijara,ijara,garissa,Sangole Community Health Unit,601715,2010
fully-functional,Nyansakia Health Centre,sameta/mokwerero,bobasi,bobasi,kisii,Etora Community Health Unit,602942,2011
semi-functional,Kharanda Health Centre,bunyala west,navakholo,navakholo,kakamega,Sidikho Community Health Unit,600681,2009
fully-functional,Umala Dispensary,north alego,alego usonga,alego usonga,siaya,Ulafu Community Health Unit,602309,2011
fully-functional,Umala Dispensary,north alego,alego usonga,alego usonga,siaya,Umala Community Health Unit,601278,2011
fully-functional,Wagai Health Centre,west gem,gem,gem,siaya,Wagai West Community Health Unit,600055,2011
fully-functional,Wagai Health Centre,west gem,gem,gem,siaya,Wagai East Community Health Unit,600054,2011
fully-functional,Wagai Health Centre,west gem,gem,gem,siaya,Ulamba Community Health Unit,600052,2011
fully-functional,Wagai Health Centre,west gem,gem,gem,siaya,Malunga West Community Health Unit,600046,2011
fully-functional,Wagai Health Centre,west gem,gem,gem,siaya,Malunga East Community Health Unit,600045,2011
fully-functional,Wagai Health Centre,west gem,gem,gem,siaya,Malunga Central Community Health Unit,600044,2011
fully-functional,Sirembe Dispensary,north gem,gem,gem,siaya,Sirembe Community Health Unit,600066,2009
semi-functional,Kijani (Mirera) Dispensary,hellsgate,naivasha,naivasha,nakuru,Kijani Community Health Unit,601026,2011
semi-functional,Muangeni Dispensary,athi,kitui south,kitui south,kitui,Mwangeni Community Health Unit,601967,2011
fully-functional,Kararia Dispensary,kapyego,marakwet east,marakwet east,elgeyo marakwet,Kararia Community Health Unit,602701,2012
fully-functional,Taunet Dispensary,songhor/soba,tinderet,tinderet,nandi,Songhor Community Health Unit,601191,2012
non-functional,Taunet Dispensary,songhor/soba,tinderet,tinderet,nandi,Sokosik Community Health Unit,601190,2012
semi-functional,Muvuko Dispensary,mutomo,kitui south,kitui south,kitui,Muvuko Community Health Unit,602096,2011
semi-functional,Waso AIPCA Dispensary (Isiolo),bulla pesa,isiolo north,isiolo,isiolo,Waso Community Health Unit,602404,2011
non-functional,Kapkwen Dispensary,kipkelion,kipkelion west,kipkelion west,kericho,Kapkwen Community Health Unit,600928,2009
fully-functional,Good Shepherd Ang'iya,kabouch north,ndhiwa,ndhiwa,homa bay,Kawuor Community Health Unit,600222,2011
non-functional,Kiti Dispensary,menengai,nakuru town east,nakuru east,nakuru,Upper Menengai Community Health Unit,602587,2011
semi-functional,Kiti Dispensary,menengai,nakuru town east,nakuru east,nakuru,Lower Menengai Community Health Unit,602586,2012
fully-functional,Kiti Dispensary,menengai,nakuru town east,nakuru east,nakuru,Menengai West Community Health Unit,601046,2012
fully-functional,Mulot Health Centre,ilmotiook,narok west,narok west,narok,Mulot Community Health Unit,601125,2010
closed,St Barkita Dispensary Utawala,utawala,embakasi east,embakasi east,nairobi,Utawala Community Health Unit,601636,2012
fully-functional,GSU Kinisa Dispensary,amwathi,igembe north,igembe north,meru,Amwathi 2 Community Health Unit,602628,2013
fully-functional,GSU Kinisa Dispensary,amwathi,igembe north,igembe north,meru,Kabaohi Community Health Unit,601938,2011
semi-functional,GSU Kinisa Dispensary,amwathi,igembe north,igembe north,meru,Amwathi Ii Community Health Unit,601936,2012
fully-functional,Holo Dispensary,awasi/onjiko,nyando,nyando,kisumu,Border 2 Community Health Unit,600291,2011
fully-functional,Luuya Dispensary,bwake/luuya,kabuchai,kabuchai,bungoma,Luuya Community Health Unit,600541,2009
fully-functional,Moigutwo Dispensary,bartabwa,baringo north,baringo north,baringo,Kaboskei Community Health Unit,602191,2011
semi-functional,Koru Dispensary,muhoroni koru,muhoroni,muhoroni,kisumu,Upper Homalime Community Health Unit,602666,2013
non-functional,Masol Dispensary,masool,sigor,pokot central,west pokot,Akiriamet Community Health Unit,601146,2009
semi-functional,Sugumerga Dispensary,sigor,chepalungu,chepalungu,bomet,Koiyet Community Health Unit,602275,2011
fully-functional,Haroresa,wayu,galole,galole,tana river,Haroresa Community Health Unit,601894,2011
fully-functional,Roka,bangale,bura,bura,tana river,Masabubu Community Health Unit,601900,2011
semi-functional,Rei Dispensary,kianjai,tigania west,tigania west,meru,Reii Community Health Unit,602132,2012
semi-functional,Yala Dispensary,south kasipul,kasipul,rachuonyo south,homa bay,Kawino Community Health Unit,600383,2011
semi-functional,Antubetwe Njoune Dispensary,igembe east,igembe central,igembe central,meru,Njoune Community Health Unit,601959,2012
semi-functional,Antubetwe Njoune Dispensary,igembe east,igembe central,igembe central,meru,Amaku Community Health Unit,601945,2011
semi-functional,Dry's Dispensary,ainabkoi/olare,ainabkoi,ainabkoi,uasin gishu,Drys Community Health Unit,600835,2012
semi-functional,Amwamba Dispensary,akachiu,igembe south,igembe south,meru,Amwamba Health Community Health Unit,601946,2011
fully-functional,Ithangarari Dispensary,mugumo-ini,gatanga,gatanga,muranga,Ithangarari Community Health Unit,601264,2009
fully-functional,Gathanji Dispensary,gatanga,gatanga,gatanga,muranga,Kigami Community Health Unit,601268,2007
fully-functional,Ilchalai Dispensary,imbrikani/eselelnkei,kajiado south,loitokitok,kajiado,Ilchalai Community Health Unit,601119,2011
semi-functional,Parua Dispensary,batei,pokot south,pokot south,west pokot,Parua Community Health Unit,602272,2010
non-functional,Wakor Dispensary,wei wei,sigor,pokot central,west pokot,Kopro Community Health Unit,601150,2009
semi-functional,Sitatunga Dispensary,sitatunga,cherangany,cherangany,trans nzoia,Nairobi Community Health Unit,601214,2010
fully-functional,Sitatunga Dispensary,sitatunga,cherangany,cherangany,trans nzoia,Chematich Community Health Unit,601197,2012
non-functional,Cheptingwich Dispensary,kabwareng,aldai,aldai,nandi,Cheptingwich Community Health Unit,601095,2012
non-functional,Kaboi Dispensary,kaptumo/kaboi,aldai,aldai,nandi,Kaboi Community Health Unit,601096,2012
non-functional,Taito Community Dispensary,chepkunyuk,nandi hills,nandi hills,nandi,Taito Community Health Unit,601082,2011
fully-functional,Kokotoni Dispensary,rabai/kisurutini,rabai,rabai,kilifi,Kaliangombe Community Health Unit,601747,2010
non-functional,Kokotoni Dispensary,rabai/kisurutini,rabai,rabai,kilifi,Kalia Ngombe Community Health Unit,602567,2010
fully-functional,Kipkoror Dispensary,chepkunyuk,nandi hills,nandi hills,nandi,Kibabet Community Health Unit,601071,2011
fully-functional,Cheptilil Dispensary,kapsimwotwo,tinderet,tinderet,nandi,Kipsetililik Community Health Unit,601072,2010
non-functional,Cheptilil Dispensary,kapsimwotwo,tinderet,tinderet,nandi,Kapsimotwa Community Health Unit,601069,2011
closed,Kiraone Dispensary,athiru gaiti,igembe south,igembe south,meru,Athiru Cjaiti Community Health Unit,601948,2012
non-functional,Syathani (Kyathani) Dispensary,mutongoni,kitui west,kitui west,kitui,Musengo Community Health Unit,602016,2009
fully-functional,Nyansabakwa Health Centre,nyamaiya,west mugirango,nyamira,nyamira,Bonyaiguba Community Health Unit,602674,2012
semi-functional,Nyalkinyi Health Centre,homa bay east,homa bay town,homa bay town,homa bay,Kobwola Kogwang Community Health Unit,602402,2011
semi-functional,Nyalkinyi Health Centre,homa bay east,homa bay town,homa bay town,homa bay,Lower Kothidha Community Health Unit,602368,2011
fully-functional,Oneno Dispensary,kochia,rangwe,rangwe,homa bay,Korayo_duplicate Community Health Unit,602203,2010
fully-functional,Motonto Health Centre,bobasi chache,bobasi,bobasi,kisii,Motonto Community Health Unit,602939,2010
semi-functional,Riakinaro Health Centre,bonyamatuta,west mugirango,nyamira,nyamira,Kebirigo B Community Health Unit,602680,2013
fully-functional,Emusire Sub County Hospital,central bunyore,emuhaya,emuhaya,vihiga,Emusire Community Health Unit,600657,2012
fully-functional,Kagunduini Dispensary,kagundu-ini,kandara,kandara,muranga,Kagira Community Health Unit,601310,2009
non-functional,Katipanga Dispensary,kimorori/wempa,maragwa,muranga south,muranga,Kagaa Community Health Unit,601504,2007
semi-functional,Mbuini Dispensary,kilungu,kaiti,kaiti,makueni,Mbuini Community Health Unit,601998,2011
fully-functional,Kyenzenzeni Dispensary,ilima,kaiti,kaiti,makueni,Kyenzenzeni Community Health Unit,602524,2012
fully-functional,Kumahumato Dispensary,abakaile,daadab,dadaab,garissa,Kumahumato Community Health Unit,602653,2013
fully-functional,Kanyekini Dispensary,kyome/thaana,mwingi west,mwingi west,kitui,Kanyekini Cu Community Health Unit,602175,2011
fully-functional,Kilulu Dispensary,migwani,mwingi west,mwingi west,kitui,Kisovo Community Health Unit,602108,2011
fully-functional,Nduu Dispensary,matungulu east,matungulu,matungulu,machakos,Nduu Community Health Unit,602065,2011
non-functional,Ndunduni Dispensary,kangundo north,kangundo,kangundo,machakos,Ndunduri Community Health Unit,601975,2011
fully-functional,Manda Dispensary,manda-shivanga,malava,malava,kakamega,Shiandiche Community Health Unit,600707,2011
fully-functional,Osieko Dispensary,bunyala south,budalangi,bunyala,busia,Osieko Community Health Unit,600595,2012
fully-functional,Gitathi Dispensary,nginda,maragwa,muranga south,muranga,Gathera Community Health Unit,601499,2006
non-functional,Miu Dispensary,kangundo east,kangundo,kangundo,machakos,Miu Community Health Unit,601973,2011
fully-functional,Luucho Dispensary,west nalondo,kabuchai,kabuchai,bungoma,Kisiwa Community Health Unit,600538,2011
semi-functional,Kimweli Dispensary,ikutha,kitui south,kitui south,kitui,Kimweli Community Health Unit,601965,2011
semi-functional,Monguni Dispensary,athi,kitui south,kitui south,kitui,Monguni Community Health Unit,601966,2011
semi-functional,Ekani Dispensary,kanziku,kitui south,kitui south,kitui,Ekani Community Health Unit,601962,2011
fully-functional,Mugomari Dispensary,isukha west,shinyalu,shinyalu,kakamega,Mugomari A Community Health Unit,600689,2011
non-functional,Oloropil Dispensary,olorropil,narok north,narok north,narok,Olloropil Community Health Unit,601108,2011
fully-functional,Nyadhi Dispensary,central alego,alego usonga,alego usonga,siaya,Nyadhi Community Health Unit,602310,2009
fully-functional,Karuoth Dispensary,central alego,alego usonga,alego usonga,siaya,Koyeyo Community Health Unit,602391,2011
fully-functional,Kabura Uhuyi Dispensary,west alego,alego usonga,alego usonga,siaya,Kabura Uhuyi Community Health Unit,600425,2011
fully-functional,Kambare Dispensary,south gem,gem,gem,siaya,Kambare Community Health Unit,600039,2011
fully-functional,Mur Malanga Dispensary,south east alego,alego usonga,alego usonga,siaya,Mur-malanga Community Health Unit,602295,2011
fully-functional,Randago Dispensary,south east alego,alego usonga,alego usonga,siaya,Bar Osimbo Community Health Unit,600421,2011
fully-functional,Randago Dispensary,south east alego,alego usonga,alego usonga,siaya,Randago Community Health Unit,602290,2011
fully-functional,Got Regea Dispensary,north gem,gem,gem,siaya,Got Regea Community Health Unit,600037,2011
fully-functional,Gogo Disp,north gem,gem,gem,siaya,Lundha Community Health Unit,602195,2011
fully-functional,Lihanda Health Centre,east gem,gem,gem,siaya,Lihanda Community Health Unit,602400,2006
semi-functional,Kaptech Dispensary,muhudu,hamisi,hamisi,vihiga,Kaptechi Community Health Unit,600666,2012
fully-functional,Riabai Dispensary,riabai,kiambu,kiambu town,kiambu,Riabai Community Health Unit,601349,2008
fully-functional,Matulo Dispensary,matulo,webute west,webuye west,bungoma,Matulo A Community Health Unit,600554,2011
semi-functional,Tugumoi Dispensary (Lembus Kwen),lembus,eldama ravine,koibatek,baringo,Tugumoi Community Health Unit,601016,2011
semi-functional,Sinoko Dispensary (Bungoma East),ndivisi,webuye east,webuye east,bungoma,Sitabicha A Community Health Unit,600562,2012
semi-functional,Sinoko Dispensary (Bungoma East),ndivisi,webuye east,webuye east,bungoma,Sinoko A Community Health Unit,600561,2012
semi-functional,Sinoko Dispensary (Bungoma East),ndivisi,webuye east,webuye east,bungoma,Magemo Community Health Unit,600550,2012
fully-functional,Pumwani Dispensary,mikinduni,galole,galole,tana river,Pumwani Community Health Unit,601904,2011
semi-functional,Toniok Dispensary,lembus/perkerra,eldama ravine,koibatek,baringo,Toniok Community Health Unit,602879,2012
fully-functional,Mihuu Dispensary,mihuu,webuye east,webuye east,bungoma,Mitukuyu Community Health Unit,600560,2012
fully-functional,Mihuu Dispensary,mihuu,webuye east,webuye east,bungoma,Mihuu Community Health Unit,600556,2012
fully-functional,Kituni Dispensary,misikhu,webute west,webuye west,bungoma,Kituni Community Health Unit,600547,2009
semi-functional,Sagaighu Dispensary,bura(mwatate),mwatate,mwatate,taita taveta,Sangalla Community Health Unit,601879,2008
fully-functional,Sagaighu Dispensary,bura(mwatate),mwatate,mwatate,taita taveta,Ndiwenyi Community Health Unit,601878,2010
semi-functional,Khaoya Dispensary,ndivisi,webuye east,webuye east,bungoma,Wabukhonyi Community Health Unit,600564,2012
semi-functional,Khaoya Dispensary,ndivisi,webuye east,webuye east,bungoma,Misemwa Community Health Unit,600558,2012
semi-functional,Namarambi Dispensary,ndivisi,webuye east,webuye east,bungoma,Marinda Community Health Unit,600553,2012
semi-functional,Kapkisiara Dispensary,tebesonik,bureti,bureti,kericho,Kapkisiara Community Health Unit,602494,2013
fully-functional,Mahanga Dispensary,bokoli,webute west,webuye west,bungoma,Mahanga A Community Health Unit,600551,2011
fully-functional,Khalumuli Dispensary,sitikho,webute west,webuye west,bungoma,Khalumuli A Community Health Unit,600546,2009
fully-functional,Mungwa Dispensary,embobut/embulot,marakwet east,marakwet east,elgeyo marakwet,Kipchumwa Community Health Unit,600984,2010
semi-functional,Lukusi Dispensary,mihuu,webuye east,webuye east,bungoma,Lutacho Community Health Unit,600549,2012
non-functional,Chebulbai Dispensary,moiben/kuserwo,marakwet west,marakwet west,elgeyo marakwet,Kimnai Yemit Community Health Unit,602490,2010
fully-functional,Lokapel Dispensary,katilu,turkana south,turkana south,turkana,Lokapel Community Health Unit,602910,2013
fully-functional,Kakwanyang Dispensary,lodwar township,turkana central,turkana central,turkana,Kakwanyang Community Health Unit,602273,2012
fully-functional,Mastoo Dispensary,shamata,ndaragwa,ndaragwa,nyandarua,Karandi Community Health Unit,602598,2012
closed,Uthiru Muthua Dispensary,uthiru/ruthimitu,dagoretti south,dagoretti south,nairobi,Uthiru Community Health Unit,601616,2011
closed,Uthiru Muthua Dispensary,uthiru/ruthimitu,dagoretti south,dagoretti south,nairobi,Kiuru Community Health Unit,601611,2012
fully-functional,Biribiriet Dispensary,lelmoko/ngechek,chesumei,chesumei,nandi,Biribiriet Community Health Unit,601084,2011
fully-functional,Ikhanyi Dispensary,south kabras,malava,malava,kakamega,Mwera Community Health Unit,600703,2011
fully-functional,Nameyana Dispensary,turkwel,loima,loima,turkana,Nameyana Community Health Unit,602888,2012
non-functional,Miluki Dispensary,siboti,bumula,bumula,bungoma,Mukwa Community Health Unit,600533,2011
fully-functional,Njipiship Dispensary,ololmasani,emurua dikirr,transmara east,narok,Njipiship Community Health Unit,602219,2012
fully-functional,Loturerei Dispensary,kanamkemer,turkana central,turkana central,turkana,Loturerei Community Health Unit,602903,2012
semi-functional,Kapua Dispensary,kalokol,turkana central,turkana central,turkana,Kapua Community Health Unit,602901,2012
fully-functional,Lomil Dispensary,turkwel,loima,loima,turkana,Lomil Community Health Unit,602887,2012
non-functional,Segetet Dispensary,kipkelion,kipkelion west,kipkelion west,kericho,Barsiele Community Health Unit,602495,2013
semi-functional,GK Prison Annex Dispensary (Naivasha),viwandani,naivasha,naivasha,nakuru,Council-industrial Area Community Health Unit,601020,2012
semi-functional,Werugha Health Centre,werugha,wundanyi,wundanyi,taita taveta,Werugha Community Health Unit,601881,2011
fully-functional,Wenje Dispensary,kinakomba,galole,galole,tana river,Jamhuri Community Health Unit,601895,2011
fully-functional,Wenje Dispensary,kinakomba,galole,galole,tana river,Gwano Community Health Unit,601893,2011
fully-functional,Bondeni Dispensary (Nakuru Central),biashara,nakuru town east,nakuru east,nakuru,Paul Machanga Community Health Unit,602583,2012
fully-functional,Bondeni Dispensary (Nakuru Central),biashara,nakuru town east,nakuru east,nakuru,Manyani A Community Health Unit,602582,2012
semi-functional,Bondeni Dispensary (Nakuru Central),biashara,nakuru town east,nakuru east,nakuru,Manyani B Community Health Unit,602581,2012
fully-functional,Bondeni Dispensary (Nakuru Central),biashara,nakuru town east,nakuru east,nakuru,Bondeni Community Health Unit,601040,2011
semi-functional,Mayanja Dispensary,marakaru/tuuti,kanduyi,kanduyi,bungoma,Mayanja Community Health Unit,600577,2011
semi-functional,Itunduimuni Health Centre,ekalakala,masinga,masinga,machakos,Itunduimuni Community Health Unit,602047,2012
fully-functional,Jepkoyai Dispensary,jepkoyai,hamisi,hamisi,vihiga,Kapchengum Community Health Unit,600664,2011
semi-functional,Ikaatini Dispensary,ekalakala,masinga,masinga,machakos,Ikatini Community Health Unit,602046,2010
fully-functional,Kibuke Dispensary,west bukusu,bumula,bumula,bungoma,Kibuke Community Health Unit,600530,2011
fully-functional,Songeto Dispensary,tambach,keiyo north,keiyo north,elgeyo marakwet,Songeto Rimoi Community Health Unit,602171,2011
semi-functional,Chegulo Dispensary,butali/chegulo,malava,malava,kakamega,Namushiya Community Health Unit,600704,2011
semi-functional,Chevoso Dispensary,south kabras,malava,malava,kakamega,Sasala Community Health Unit,600706,2011
semi-functional,Endei Dispensary,kivaa,masinga,masinga,machakos,Eendei Community Health Unit,602045,2009
fully-functional,Kagumoini Dispensary (Muranga South),gaichanjiru,kandara,kandara,muranga,Kagumoini Community Health Unit,601311,2006
non-functional,Mihang'o Dispensary,kambiti,maragwa,muranga south,muranga,Mihango Community Health Unit,601517,2010
semi-functional,Bughuta Health Centre,kasigau,voi,voi,taita taveta,Buguta Community Health Unit,601871,2011
fully-functional,Maranjau Dispensary,kambiti,maragwa,muranga south,muranga,Karia-ini Community Health Unit,601509,2010
fully-functional,Miguta community dispensary,ngewa,githunguri,githunguri,kiambu,Kimathi Community Health Unit,601296,2007
fully-functional,Kaguthi Dispensary,ithiru,kandara,kandara,muranga,Kaguthi Community Health Unit,601312,2009
fully-functional,Irigiro Dispensary,muthithi,kigumo,kigumo,muranga,Kagurumo Community Health Unit,601372,2009
fully-functional,Irigiro Dispensary,muthithi,kigumo,kigumo,muranga,Gikarangu Community Health Unit,601368,2010
non-functional,Kaharo Dispensary,nginda,maragwa,muranga south,muranga,Kaharo Community Health Unit,601505,2009
fully-functional,Kaharo Dispensary,nginda,maragwa,muranga south,muranga,Itaarga Community Health Unit,601503,2009
fully-functional,Kaharo Dispensary,nginda,maragwa,muranga south,muranga,Irembu Community Health Unit,601502,2010
fully-functional,Githunguri Dispensary,kagundu-ini,kandara,kandara,muranga,Gitura Community Health Unit,601309,2010
fully-functional,GK Prisons Dispensary (Tana River),chewani,galole,galole,tana river,Zubaki Community Health Unit,601906,2011
fully-functional,GK Prisons Dispensary (Tana River),chewani,galole,galole,tana river,Mikinduni Community Health Unit,601902,2011
semi-functional,Kimorigho Dispensary,mboghoni,taveta,taveta,taita taveta,Kimorigo Community Health Unit,601907,2009
fully-functional,Riabai Dispensary,riabai,kiambu,kiambu town,kiambu,Kagongo Community Health Unit,601341,2008
fully-functional,David Kayanda Dispensary,mbololo,voi,voi,taita taveta,Mraru Community Health Unit,602211,2011
semi-functional,Kajire Dispensary,sagala,voi,voi,taita taveta,Kajire Community Health Unit,601872,2009
fully-functional,Mungaria Dispensary,ithiru,kandara,kandara,muranga,Mungaria Community Health Unit,601316,2009
fully-functional,Mairi Dispensary,kangari,kigumo,kigumo,muranga,Mairi Community Health Unit,601379,2009
fully-functional,Mairi Dispensary,kangari,kigumo,kigumo,muranga,Mariaini Community Health Unit,601315,2010
fully-functional,Lukohe Health Centre,marama north,butere,butere,kakamega,Lukohe Community Health Unit,600614,2010
semi-functional,Mabole Health Centre,marenyo-shianda,butere,butere,kakamega,Mabole Community Health Unit,602353,2010
semi-functional,Mabole Health Centre,marenyo-shianda,butere,butere,kakamega,Shianda Community Health Unit,602283,2010
semi-functional,Mabole Health Centre,marenyo-shianda,butere,butere,kakamega,Bubala Community Health Unit,602279,2010
semi-functional,Kamboo Dispensary,makindu,kibwezi west,kibwezi west,makueni,Kamboo Community Health Unit,602031,2010
fully-functional,Kapkessum Dispensary,kapchemutwa,keiyo north,keiyo north,elgeyo marakwet,Chebaror Community Health Unit,602170,2011
non-functional,Chororget Dispensary,kaptarakwa,keiyo south,keiyo south,elgeyo marakwet,Mosop Community Health Unit,602700,2012
non-functional,Epkee Dispensary,soy north,keiyo south,keiyo south,elgeyo marakwet,Epke Community Health Unit,602482,2012
fully-functional,Kawiru Dispensary,athiru ruujine,igembe central,igembe central,meru,Kaene Community Health Unit,602632,2013
semi-functional,Mavivye Model Health Centre,kima kiu/kalanzoni,kilome,kilome,makueni,Mavivye Community Health Unit,602092,2011
fully-functional,Tarakwa Dispensary (Eldoret West),kipsomba,soy,soy,uasin gishu,Tarakwa Community Health Unit,600874,2011
fully-functional,Rwamburi Dispensary,ndeiya,limuru,limuru,kiambu,Ndiuni Community Health Unit,601460,2008
fully-functional,Rironi Health Centre,limuru central,limuru,limuru,kiambu,Rironi Community Health Unit,601463,2011
fully-functional,Okook Dispensary,amukura west,teso south,teso south,busia,Okook Community Health Unit,602358,2011
semi-functional,Kamolo Dispensary,malaba south,teso north,teso north,busia,Onyunyur Community Health Unit,602851,2013
semi-functional,Itumbule Health centre,kima kiu/kalanzoni,kilome,kilome,makueni,Itumbule Community Health Unit,602089,2011
non-functional,Mutanda Dispensary,kauwi,kitui west,kitui west,kitui,Mutanda Community Health Unit,602857,2012
fully-functional,Koywech Dispensary,central kasipul,kasipul,rachuonyo south,homa bay,Kawere East Community Health Unit,600381,2011
non-functional,Kivani Dispensary,kauwi,kitui west,kitui west,kitui,Kivani Community Health Unit,602825,2012
closed,Kalulini Health Centre,kanyangi,kitui central,kitui rural,kitui,Ndetani Community Health Unit,602506,2012
non-functional,Kalulini Health Centre,kanyangi,kitui central,kitui rural,kitui,Ngandani Community Health Unit,602505,2012
fully-functional,Kalulini Health Centre,kanyangi,kitui central,kitui rural,kitui,Kalulini Community Health Unit,602847,2012
fully-functional,Kapisimba Dispensary,siongiroi,chepalungu,chepalungu,bomet,Kabisimba Community Health Unit,602807,2013
semi-functional,Akachiu Health Centre,kanuni,igembe south,igembe south,meru,Kiunyene Health Community Health Unit,601957,2012
closed,St Thomas The Apostle Athi Catholic Dispensary,akachiu,igembe south,igembe south,meru,Kauline Community Health Unit,601952,2012
fully-functional,Maweni CDF Dispensary (Kongowea),mkomani,nyali,nyali,mombasa,Kongowea Community Health Unit,601839,2011
fully-functional,Ziwa SDA,ziwa,soy,soy,uasin gishu,Ziwa Community Health Unit,600877,2011
fully-functional,Bituyu Dispensary,kimilili,kimilili,kimilili,bungoma,Bituyu Rural Community Health Unit,600726,2011
fully-functional,Bituyu Dispensary,kimilili,kimilili,kimilili,bungoma,Bituyu Urban Community Health Unit,602459,2012
fully-functional,Bahai Dispensary,kimilili,kimilili,kimilili,bungoma,Bahai Community Health Unit,600725,2010
fully-functional,Uradi Health Centre,west alego,alego usonga,alego usonga,siaya,Maloba Community Health Unit,602964,2014
semi-functional,Givole Dispensary,jepkoyai,hamisi,hamisi,vihiga,Givole Community Health Unit,600662,2012
semi-functional,Sunga Dispensary,north west kisumu,kisumu west,kisumu west,kisumu,Sunga Community Health Unit,600130,2011
fully-functional,Lwala Kadawa Health Centre,west kisumu,kisumu west,kisumu west,kisumu,Upper Kadongo Community Health Unit,600131,2010
fully-functional,Lwala Kadawa Health Centre,west kisumu,kisumu west,kisumu west,kisumu,Lower Kadongo Community Health Unit,600121,2007
semi-functional,Onyinjo Dispensary,east seme,seme,seme,kisumu,South Ratta Community Health Unit,600129,2008
semi-functional,Kolenyo Health Centre,central seme,seme,seme,kisumu,East Kanyadwera Community Health Unit,600112,2011
semi-functional,Kuoyo Kaila Health Centre,east seme,seme,seme,kisumu,Kaila Community Health Unit,600118,2008
semi-functional,Tala Health Centre,kokwanyo/kakelo,kabondo kasipul,kabondo kasipul,homa bay,East Kokwanyo Community Health Unit,600372,2011
fully-functional,Ikonzo Model Health Centre,kingandole,butula,butula,busia,Namwitsula Community Health Unit,600645,2012
fully-functional,Ikonzo Model Health Centre,kingandole,butula,butula,busia,Ikonzo Community Health Unit,600641,2012
